"","TargetID","adjp","coef","TargetID1","Overlap","Significance"
"14656","cg10307600",0.849702476913157,0.0786232200941809,"cg10307600","Non-overlapped","non-sig"
"14657","cg25597067",0.885200611402683,-0.0568437829829301,"cg25597067","Non-overlapped","non-sig"
"14658","cg09558224",0.749626388578211,-0.0776218237845897,"cg09558224","Non-overlapped","non-sig"
"14659","cg08635130",0.875536394709163,-0.0531672918500831,"cg08635130","Non-overlapped","non-sig"
"14660","cg27526149",0.96589377651099,0.0193805647622095,"cg27526149","Non-overlapped","non-sig"
"14661","cg04680037",0.928180425700743,0.0422404673785767,"cg04680037","Non-overlapped","non-sig"
"14662","cg00099216",0.768941743682513,-0.086491712452495,"cg00099216","Non-overlapped","non-sig"
"14663","cg10014674",0.971954167074654,-0.0298335419307698,"cg10014674","Non-overlapped","non-sig"
"14664","cg10878768",0.454296933769376,-0.206473340243064,"cg10878768","Non-overlapped","non-sig"
"14665","cg05623957",0.842231495262097,0.0750042409953691,"cg05623957","Non-overlapped","non-sig"
"14666","cg12745289",0.829261572265652,-0.125951266249218,"cg12745289","Non-overlapped","non-sig"
"14667","cg23024254",0.503729427984288,0.260171414285925,"cg23024254","Non-overlapped","non-sig"
"14668","cg01396655",0.94267078495921,-0.0422171759795455,"cg01396655","Non-overlapped","non-sig"
"14669","cg18018890",0.981613417124911,0.0131113789906659,"cg18018890","Non-overlapped","non-sig"
"14670","cg23012731",0.999237171688873,-0.000376530228393484,"cg23012731","Non-overlapped","non-sig"
"14671","cg10631225",0.786010736322744,0.210255011779964,"cg10631225","Non-overlapped","non-sig"
"14672","cg02101812",0.821403310925244,0.105198865416116,"cg02101812","Non-overlapped","non-sig"
"14673","cg05008061",0.836529338016818,0.152833327333478,"cg05008061","Non-overlapped","non-sig"
"14674","cg08034389",0.991408755012436,-0.00749902621557012,"cg08034389","Non-overlapped","non-sig"
"14675","cg02073304",0.862666477647241,-0.109348210861824,"cg02073304","Non-overlapped","non-sig"
"14676","cg19383974",0.738994038125981,0.0634680013375181,"cg19383974","Non-overlapped","non-sig"
"14677","cg26070099",0.937353126406013,0.0651904538375529,"cg26070099","Non-overlapped","non-sig"
"14678","cg13690407",0.81280011077874,-0.139811641556249,"cg13690407","Non-overlapped","non-sig"
"14679","cg11202380",0.990575323075822,0.0104259236430444,"cg11202380","Non-overlapped","non-sig"
"14680","cg11254053",0.870083753143874,0.0448360630044904,"cg11254053","Non-overlapped","non-sig"
"14681","cg18348578",0.831220664474743,0.151365878802589,"cg18348578","Non-overlapped","non-sig"
"14682","cg10038092",0.884762289059496,-0.0571460097151001,"cg10038092","Non-overlapped","non-sig"
"14683","cg06438056",0.959691866213415,-0.0270882155657405,"cg06438056","Non-overlapped","non-sig"
"14684","cg06394897",0.998646592061668,0.000795831795747347,"cg06394897","Non-overlapped","non-sig"
"14685","cg05117633",0.837861972727552,0.0792191478176678,"cg05117633","Non-overlapped","non-sig"
"14686","cg19647301",0.965484995430292,-0.0211912396933465,"cg19647301","Non-overlapped","non-sig"
"14687","cg00114084",0.887670802966761,0.0656643337266068,"cg00114084","Non-overlapped","non-sig"
"14688","cg16484018",0.985233284141051,0.0167178028771649,"cg16484018","Non-overlapped","non-sig"
"14689","cg24858658",0.975969215472081,0.0275216713765662,"cg24858658","Non-overlapped","non-sig"
"14690","cg15822908",0.844862686753308,-0.113304525544484,"cg15822908","Non-overlapped","non-sig"
"14691","cg23811096",0.992723412228289,-0.00814152175530052,"cg23811096","Non-overlapped","non-sig"
"14692","cg01620569",0.938176537475485,0.0533461523518041,"cg01620569","Non-overlapped","non-sig"
"14693","cg26419676",0.39032622723828,0.126225026410502,"cg26419676","Non-overlapped","non-sig"
"14694","cg01481000",0.900311049100809,0.0646122649385362,"cg01481000","Non-overlapped","non-sig"
"14695","cg07979236",0.945451158479469,0.0391287982053202,"cg07979236","Non-overlapped","non-sig"
"14696","cg05985501",0.934545100403116,0.0115504268805833,"cg05985501","Non-overlapped","non-sig"
"14697","cg10555853",0.998013472842594,-0.00158923042529438,"cg10555853","Non-overlapped","non-sig"
"14698","cg04306220",0.703668289116297,0.134595913451955,"cg04306220","Non-overlapped","non-sig"
"14699","cg06634732",0.883615588983758,0.0807306571338326,"cg06634732","Non-overlapped","non-sig"
"14700","cg04122081",0.907178577072397,0.0575959667667848,"cg04122081","Non-overlapped","non-sig"
"14701","cg14150071",0.677314695772376,-0.249451192309834,"cg14150071","Non-overlapped","non-sig"
"14702","cg02350320",0.758482568690151,-0.110675771712863,"cg02350320","Non-overlapped","non-sig"
"14703","cg12731430",0.984141154931111,0.010054023807236,"cg12731430","Non-overlapped","non-sig"
"14704","cg22189725",0.887670802966761,-0.0713091888843351,"cg22189725","Non-overlapped","non-sig"
"14705","cg03962411",0.959715244491589,0.0327077119461471,"cg03962411","Non-overlapped","non-sig"
"14706","cg17826324",0.794075010871898,0.108381689659028,"cg17826324","Non-overlapped","non-sig"
"14707","cg24724877",0.933216353386874,-0.0354472214735585,"cg24724877","Non-overlapped","non-sig"
"14708","cg07926531",0.938176537475485,-0.0453002804869918,"cg07926531","Non-overlapped","non-sig"
"14709","cg17500915",0.928826447831569,-0.0406805598415934,"cg17500915","Non-overlapped","non-sig"
"14710","cg23661309",0.970906718973352,-0.0209112464939518,"cg23661309","Non-overlapped","non-sig"
"14711","cg13099847",0.535434321673812,-0.310217536146954,"cg13099847","Non-overlapped","non-sig"
"14712","cg00249030",0.700127055758938,-0.257077301940744,"cg00249030","Non-overlapped","non-sig"
"14713","cg26833830",0.9957563624056,0.0037829511503728,"cg26833830","Non-overlapped","non-sig"
"14714","cg12585759",0.879253060114294,0.0711427944315334,"cg12585759","Non-overlapped","non-sig"
"14715","cg15522171",0.804571649234452,-0.102338663333761,"cg15522171","Non-overlapped","non-sig"
"14716","cg05923595",0.796161879869961,-0.168033860396115,"cg05923595","Non-overlapped","non-sig"
"14717","cg14037114",0.827442630219599,-0.0367040803428264,"cg14037114","Non-overlapped","non-sig"
"14718","cg09234571",0.401408277636701,-0.323337821183319,"cg09234571","Non-overlapped","non-sig"
"14719","cg05127548",0.933385149010052,-0.0536018465162931,"cg05127548","Non-overlapped","non-sig"
"14720","cg03149157",0.826569335862924,-0.107464182594865,"cg03149157","Non-overlapped","non-sig"
"14721","cg17807554",0.977772286414686,0.0250713870370196,"cg17807554","Non-overlapped","non-sig"
"14722","cg01215525",0.49513417272398,-0.269176859820205,"cg01215525","Non-overlapped","non-sig"
"14723","cg07790862",0.99066235073908,-0.00617354458286382,"cg07790862","Non-overlapped","non-sig"
"14724","cg05627078",0.954441823552395,-0.028382420793414,"cg05627078","Non-overlapped","non-sig"
"14725","cg20868518",0.940661283271831,0.0365993061617926,"cg20868518","Non-overlapped","non-sig"
"14726","cg03549856",0.948935547029232,-0.0389428213615169,"cg03549856","Non-overlapped","non-sig"
"14727","cg17671608",0.991448642229552,-0.0069916885094904,"cg17671608","Non-overlapped","non-sig"
"14728","cg08128087",0.881024344421036,-0.201176548087917,"cg08128087","Non-overlapped","non-sig"
"14729","cg24250234",0.526604544654614,0.198185884888935,"cg24250234","Non-overlapped","non-sig"
"14730","cg00092992",0.559405504337382,-0.0893413416159237,"cg00092992","Non-overlapped","non-sig"
"14731","cg24687747",0.984141154931111,-0.00568185903789414,"cg24687747","Non-overlapped","non-sig"
"14732","cg12386614",0.85239268211284,-0.570785967888292,"cg12386614","Non-overlapped","non-sig"
"14733","cg11136886",0.662904473327992,0.0650057657721399,"cg11136886","Non-overlapped","non-sig"
"14734","cg03306027",0.993006525410939,-0.00700150312337128,"cg03306027","Non-overlapped","non-sig"
"14735","cg09335239",0.659138626688783,-0.174960757846606,"cg09335239","Non-overlapped","non-sig"
"14736","cg15860924",0.78632474041808,0.139632026805965,"cg15860924","Non-overlapped","non-sig"
"14737","cg20410537",0.997681814724238,0.00132457331963257,"cg20410537","Non-overlapped","non-sig"
"14738","cg01925469",0.708562371854461,-0.146034542121496,"cg01925469","Non-overlapped","non-sig"
"14739","cg13401963",0.976987352881929,0.0202043680990513,"cg13401963","Non-overlapped","non-sig"
"14740","cg17513542",0.456327735683548,-0.0863253310808963,"cg17513542","Non-overlapped","non-sig"
"14741","cg19910481",0.913699392857773,0.0759457661363254,"cg19910481","Non-overlapped","non-sig"
"14742","cg04876127",0.910783459794932,-0.136106133755055,"cg04876127","Non-overlapped","non-sig"
"14743","cg09036484",0.863877356595902,-0.0558600408229659,"cg09036484","Non-overlapped","non-sig"
"14744","cg23207202",0.919870859246708,0.0627933562696442,"cg23207202","Non-overlapped","non-sig"
"14745","cg08847316",0.613615955075771,0.0795160975657391,"cg08847316","Non-overlapped","non-sig"
"14746","cg25725280",0.950755760836199,0.0371822818033206,"cg25725280","Non-overlapped","non-sig"
"14747","cg16286249",0.924410751039186,0.0708050347416167,"cg16286249","Non-overlapped","non-sig"
"14748","cg00821567",0.881937782807344,0.0328859392448345,"cg00821567","Non-overlapped","non-sig"
"14749","cg06851000",0.970671151031493,-0.0247143653652745,"cg06851000","Non-overlapped","non-sig"
"14750","cg10975001",0.980868276795392,-0.0177759830421616,"cg10975001","Non-overlapped","non-sig"
"14751","cg12077698",0.940661283271831,0.0479310149855106,"cg12077698","Non-overlapped","non-sig"
"14752","cg23058319",0.933385149010052,0.0925962458278942,"cg23058319","Non-overlapped","non-sig"
"14753","cg22675207",0.999237171688873,-0.00018986797732492,"cg22675207","Non-overlapped","non-sig"
"14754","cg05799343",0.469909464020695,-0.171976018992213,"cg05799343","Non-overlapped","non-sig"
"14755","cg10503992",0.996863828035488,-0.00392601945766367,"cg10503992","Non-overlapped","non-sig"
"14756","cg01676680",0.880306803275818,-0.0601251178170226,"cg01676680","Non-overlapped","non-sig"
"14757","cg11588279",0.764878339012541,0.197505619791278,"cg11588279","Non-overlapped","non-sig"
"14758","cg17109517",0.906301580293797,-0.0650099817447436,"cg17109517","Non-overlapped","non-sig"
"14759","cg16024834",0.839733614915388,0.0737772222469011,"cg16024834","Non-overlapped","non-sig"
"14760","cg15016234",0.560067697891767,0.161677529976696,"cg15016234","Non-overlapped","non-sig"
"14761","cg04155348",0.591955728663805,-0.227393691118842,"cg04155348","Non-overlapped","non-sig"
"14762","cg17932726",0.961146171426717,-0.0310641642879165,"cg17932726","Non-overlapped","non-sig"
"14763","cg19623875",0.915222216522604,0.0400744169870385,"cg19623875","Non-overlapped","non-sig"
"14764","cg11426590",0.928180425700743,0.0385587477837852,"cg11426590","Non-overlapped","non-sig"
"14765","cg20743933",0.817536098726958,-0.11818456918729,"cg20743933","Non-overlapped","non-sig"
"14766","cg25274008",0.763531200172814,0.223953220937376,"cg25274008","Non-overlapped","non-sig"
"14767","cg25342005",0.751862865776114,0.128387423522584,"cg25342005","Non-overlapped","non-sig"
"14768","cg15575967",0.846575650552474,0.0646819545498411,"cg15575967","Non-overlapped","non-sig"
"14769","cg03036777",0.88971780670803,0.12583456936837,"cg03036777","Non-overlapped","non-sig"
"14770","cg12705156",0.845629593913903,-0.116913301856768,"cg12705156","Non-overlapped","non-sig"
"14771","cg04311473",0.998324704424832,-0.00294097411272338,"cg04311473","Non-overlapped","non-sig"
"14772","cg20156985",0.918132540330787,-0.0342513123144495,"cg20156985","Non-overlapped","non-sig"
"14773","cg11249066",0.999711002443682,0.000111058954091189,"cg11249066","Non-overlapped","non-sig"
"14774","cg19755092",0.965127153056218,-0.0318284800721339,"cg19755092","Non-overlapped","non-sig"
"14775","cg26682942",0.931794561594901,-0.0484364873383079,"cg26682942","Non-overlapped","non-sig"
"14776","cg02824873",0.734245249385808,-0.148387391496777,"cg02824873","Non-overlapped","non-sig"
"14777","cg03767970",0.901099438915865,-0.105083427626789,"cg03767970","Non-overlapped","non-sig"
"14778","cg11198589",0.782713685451291,-0.103277985764004,"cg11198589","Non-overlapped","non-sig"
"14779","cg07351084",0.99337392397283,0.00376054788239473,"cg07351084","Non-overlapped","non-sig"
"14780","cg11251349",0.787393939315606,-0.102395723730242,"cg11251349","Non-overlapped","non-sig"
"14781","cg03382564",0.564253975544441,0.179738438001796,"cg03382564","Non-overlapped","non-sig"
"14782","cg22166703",0.700127055758938,0.0998845180462315,"cg22166703","Non-overlapped","non-sig"
"14783","cg01966787",0.977811050082611,0.0140487532018197,"cg01966787","Non-overlapped","non-sig"
"14784","cg01939664",0.90707027143583,-0.0593733564737302,"cg01939664","Non-overlapped","non-sig"
"14785","cg11416597",0.444034832949801,-0.219005847357535,"cg11416597","Non-overlapped","non-sig"
"14786","cg11481793",0.599818392044037,0.205501691603473,"cg11481793","Non-overlapped","non-sig"
"14787","cg19082493",0.687008087204312,0.139714741760209,"cg19082493","Non-overlapped","non-sig"
"14788","cg23277061",0.914405696437828,0.0269202486438212,"cg23277061","Non-overlapped","non-sig"
"14789","cg03393802",0.866183315232086,-0.0587050435309144,"cg03393802","Non-overlapped","non-sig"
"14790","cg04468402",0.652695676025829,0.169292116159911,"cg04468402","Non-overlapped","non-sig"
"14791","cg19165489",0.998945834458107,0.000607366089033513,"cg19165489","Non-overlapped","non-sig"
"14792","cg02972475",0.997583503165131,-0.00422889068325713,"cg02972475","Non-overlapped","non-sig"
"14793","cg00007036",0.970435217400907,0.00866917170828444,"cg00007036","Non-overlapped","non-sig"
"14794","cg17422088",0.945451158479469,0.0493696377139305,"cg17422088","Non-overlapped","non-sig"
"14795","cg18238718",0.811431282103455,0.0829131966848987,"cg18238718","Non-overlapped","non-sig"
"14796","cg02020616",0.931272231773418,-0.0740559634122875,"cg02020616","Non-overlapped","non-sig"
"14797","cg11256297",0.957745531362301,0.049266201523733,"cg11256297","Non-overlapped","non-sig"
"14798","cg07888692",0.814778939611896,-0.104975453534225,"cg07888692","Non-overlapped","non-sig"
"14799","cg08868202",0.892053699980677,-0.0391117214477618,"cg08868202","Non-overlapped","non-sig"
"14800","cg00779328",0.972065504197068,-0.0245069511548797,"cg00779328","Non-overlapped","non-sig"
"14801","cg20820996",0.726142249335906,0.197331661724711,"cg20820996","Non-overlapped","non-sig"
"14802","cg15059804",0.662904473327992,0.139638638850115,"cg15059804","Non-overlapped","non-sig"
"14803","cg22876210",0.751862865776114,-0.144342851165124,"cg22876210","Non-overlapped","non-sig"
"14804","cg00326300",0.844566803140645,0.102846106376803,"cg00326300","Non-overlapped","non-sig"
"14805","cg18964375",0.891315295962257,-0.0398723022038712,"cg18964375","Non-overlapped","non-sig"
"14806","cg13870102",0.921104931180804,0.0431867256283136,"cg13870102","Non-overlapped","non-sig"
"14807","cg00069002",0.660448584976186,0.0664071333573437,"cg00069002","Non-overlapped","non-sig"
"14808","cg08864344",0.60925032187257,0.182910932331944,"cg08864344","Non-overlapped","non-sig"
"14809","cg04575614",0.818122257373475,0.172699055048498,"cg04575614","Non-overlapped","non-sig"
"14810","cg11675359",0.940661283271831,0.0357979643486495,"cg11675359","Non-overlapped","non-sig"
"14811","cg17858486",0.971661838677792,0.0208278950147035,"cg17858486","Non-overlapped","non-sig"
"14812","cg16987567",0.826193163747596,-0.116755253279598,"cg16987567","Non-overlapped","non-sig"
"14813","cg13446210",0.948896898280606,-0.0505547203790052,"cg13446210","Non-overlapped","non-sig"
"14814","cg23202722",0.75761339544074,0.0855087386891066,"cg23202722","Non-overlapped","non-sig"
"14815","cg18082680",0.744543881447121,0.0526486005339898,"cg18082680","Non-overlapped","non-sig"
"14816","cg06179749",0.78632474041808,0.17492988851321,"cg06179749","Non-overlapped","non-sig"
"14817","cg20322433",0.860836484841513,-0.0937743623663483,"cg20322433","Non-overlapped","non-sig"
"14818","cg21416692",0.70054647063166,0.0894941106918362,"cg21416692","Non-overlapped","non-sig"
"14819","cg04502407",0.723446811663327,0.089483949005627,"cg04502407","Non-overlapped","non-sig"
"14820","cg15895925",0.831220664474743,0.22875695427594,"cg15895925","Non-overlapped","non-sig"
"14821","cg07570498",0.584303200604778,-0.0966642477095109,"cg07570498","Non-overlapped","non-sig"
"14822","cg06763161",0.808273929352656,-0.110134571273727,"cg06763161","Non-overlapped","non-sig"
"14823","cg09126995",0.794075010871898,-0.119230259515014,"cg09126995","Non-overlapped","non-sig"
"14824","cg00853964",0.985233284141051,0.0125991783802559,"cg00853964","Non-overlapped","non-sig"
"14825","cg11976407",0.901316716791576,0.0438548232064007,"cg11976407","Non-overlapped","non-sig"
